Floor,Zone,Row,Seat_Number,Seat_Type,Display_Text,X,Y,Z,View_ID
1F,B,4열,13,일반 좌석,13,15.98,22.119,-1.3,View_1F_B_4_13
1F,B,4열,14,일반 좌석,14,15.454,22.074,-1.3,View_1F_B_4_14
1F,B,5열,1,일반 좌석,1,22.394,22.974,-1.18,View_1F_B_5_1
1F,B,5열,2,일반 좌석,2,21.852,22.991,-1.18,View_1F_B_5_2
1F,B,5열,3,일반 좌석,3,21.39,23.061,-1.18,View_1F_B_5_3
1F,B,5열,4,일반 좌석,4,20.871,23.092,-1.18,View_1F_B_5_4
1F,B,5열,5,일반 좌석,5,20.371,23.113,-1.18,View_1F_B_5_5
1F,B,5열,6,일반 좌석,6,19.839,23.13,-1.18,View_1F_B_5_6
1F,B,5열,7,일반 좌석,7,19.335,23.14,-1.18,View_1F_B_5_7
1F,B,5열,8,일반 좌석,8,18.809,23.143,-1.18,View_1F_B_5_8
1F,B,5열,9,일반 좌석,9,18.295,23.137,-1.18,View_1F_B_5_9
1F,B,5열,10,일반 좌석,10,17.753,23.127,-1.18,View_1F_B_5_10
1F,B,5열,11,일반 좌석,11,17.185,23.096,-1.18,View_1F_B_5_11
1F,B,5열,12,일반 좌석,12,16.626,23.064,-1.18,View_1F_B_5_12
1F,B,5열,13,일반 좌석,13,16.057,23.02,-1.18,View_1F_B_5_13
1F,B,5열,14,일반 좌석,14,15.484,22.973,-1.18,View_1F_B_5_14
1F,B,6열,1,일반 좌석,1,22.414,23.864,-1.07,View_1F_B_6_1
1F,B,6열,2,일반 좌석,2,21.84,23.913,-1.07,View_1F_B_6_2
1F,B,6열,3,일반 좌석,3,21.276,23.952,-1.07,View_1F_B_6_3
1F,B,6열,4,일반 좌석,4,20.686,23.984,-1.07,View_1F_B_6_4
1F,B,6열,5,일반 좌석,5,20.143,24.005,-1.07,View_1F_B_6_5
1F,B,6열,6,일반 좌석,6,19.605,24.017,-1.07,View_1F_B_6_6
1F,B,6열,7,일반 좌석,7,19.085,24.022,-1.07,View_1F_B_6_7
1F,B,6열,8,일반 좌석,8,18.571,24.02,-1.07,View_1F_B_6_8
1F,B,6열,9,일반 좌석,9,18.053,24.022,-1.07,View_1F_B_6_9
1F,B,6열,10,일반 좌석,10,17.546,23.994,-1.07,View_1F_B_6_10
1F,B,6열,11,일반 좌석,11,17.032,23.971,-1.07,View_1F_B_6_11
1F,B,6열,12,일반 좌석,12,16.514,23.94,-1.07,View_1F_B_6_12
1F,B,6열,13,일반 좌석,13,16.001,23.901,-1.07,View_1F_B_6_13
1F,B,6열,14,일반 좌석,14,15.472,23.857,-1.07,View_1F_B_6_14
1F,B,7열,1,일반 좌석,1,22.426,24.759,-0.95,View_1F_B_7_1
1F,B,7열,2,일반 좌석,2,21.904,24.803,-0.95,View_1F_B_7_2
1F,B,7열,3,일반 좌석,3,21.389,24.838,-0.95,View_1F_B_7_3
1F,B,7열,4,일반 좌석,4,20.877,24.869,-0.95,View_1F_B_7_4
1F,B,7열,5,일반 좌석,5,20.357,24.891,-0.95,View_1F_B_7_5
1F,B,7열,6,일반 좌석,6,19.823,24.909,-0.95,View_1F_B_7_6
1F,B,7열,7,일반 좌석,7,19.303,24.916,-0.95,View_1F_B_7_7
1F,B,7열,8,일반 좌석,8,18.783,24.917,-0.95,View_1F_B_7_8
1F,B,7열,9,일반 좌석,9,18.27,24.91,-0.95,View_1F_B_7_9
1F,B,7열,10,일반 좌석,10,17.737,24.897,-0.95,View_1F_B_7_10
1F,B,7열,11,일반 좌석,11,17.172,24.875,-0.95,View_1F_B_7_11
1F,B,7열,12,일반 좌석,12,16.604,24.843,-0.95,View_1F_B_7_12
1F,B,7열,13,일반 좌석,13,16.043,24.805,-0.95,View_1F_B_7_13
1F,B,7열,14,일반 좌석,14,15.458,24.755,-0.95,View_1F_B_7_14
1F,B,8열,1,확장좌석27,1,22.341,25.656,-0.82,View_1F_B_8_1
1F,B,8열,2,확장좌석27,2,21.669,25.709,-0.82,View_1F_B_8_2
1F,B,8열,3,확장좌석27,3,21.007,25.75,-0.82,View_1F_B_8_3
1F,B,8열,4,확장좌석27,4,20.35,25.778,-0.82,View_1F_B_8_4
1F,B,8열,5,확장좌석27,5,19.662,25.797,-0.82,View_1F_B_8_5
1F,B,8열,6,확장좌석27,6,18.989,25.802,-0.82,View_1F_B_8_6
1F,B,8열,7,확장좌석27,7,18.316,25.797,-0.82,View_1F_B_8_7
1F,B,8열,8,확장좌석27,8,17.635,25.78,-0.82,View_1F_B_8_8
1F,B,8열,9,확장좌석27,9,16.946,25.75,-0.82,View_1F_B_8_9
1F,B,8열,10,확장좌석27,10,16.272,25.709,-0.82,View_1F_B_8_10
1F,B,8열,11,확장좌석27,11,15.588,25.656,-0.82,View_1F_B_8_11
1F,B,8열,12,none,,0,0,0,View_1F_B_8_12
1F,B,8열,13,none,,0,0,0,View_1F_B_8_13
1F,B,8열,14,none,,0,0,0,View_1F_B_8_14
1F,B,9열,1,확장좌석27,1,22.36,26.546,-0.68,View_1F_B_9_1
1F,B,9열,2,확장좌석27,2,21.667,26.6,-0.68,View_1F_B_9_2
1F,B,9열,3,확장좌석27,3,20.972,26.643,-0.68,View_1F_B_9_3
1F,B,9열,4,확장좌석27,4,20.275,26.67,-0.68,View_1F_B_9_4
1F,B,9열,5,확장좌석27,5,19.579,26.686,-0.68,View_1F_B_9_5
1F,B,9열,6,확장좌석27,6,18.882,26.69,-0.68,View_1F_B_9_6
1F,B,9열,7,확장좌석27,7,18.193,26.683,-0.68,View_1F_B_9_7
1F,B,9열,8,확장좌석27,8,17.532,26.666,-0.68,View_1F_B_9_8
1F,B,9열,9,확장좌석27,9,16.868,26.635,-0.68,View_1F_B_9_9
1F,B,9열,10,확장좌석27,10,16.21,26.595,-0.68,View_1F_B_9_10
1F,B,9열,11,확장좌석27,11,15.552,26.545,-0.68,View_1F_B_9_11
1F,B,9열,12,none,,0,0,0,View_1F_B_9_12
1F,B,9열,13,none,,0,0,0,View_1F_B_9_13
1F,B,9열,14,none,,0,0,0,View_1F_B_9_14
1F,B,10열,1,일반 좌석,1,22.434,27.389,-0.55,View_1F_B_10_1
1F,B,10열,2,일반 좌석,2,21.863,27.436,-0.55,View_1F_B_10_2
1F,B,10열,3,일반 좌석,3,21.299,27.474,-0.55,View_1F_B_10_3
1F,B,10열,4,일반 좌석,4,20.739,27.502,-0.55,View_1F_B_10_4
1F,B,10열,5,일반 좌석,5,20.17,27.523,-0.55,View_1F_B_10_5
1F,B,10열,6,일반 좌석,6,19.628,27.536,-0.55,View_1F_B_10_6
1F,B,10열,7,일반 좌석,7,19.114,27.54,-0.55,View_1F_B_10_7
1F,B,10열,8,일반 좌석,8,18.599,27.54,-0.55,View_1F_B_10_8
1F,B,10열,9,일반 좌석,9,18.087,27.531,-0.55,View_1F_B_10_9
1F,B,10열,10,일반 좌석,10,17.571,27.517,-0.55,View_1F_B_10_10
1F,B,10열,11,일반 좌석,11,17.053,27.496,-0.55,View_1F_B_10_11
1F,B,10열,12,일반 좌석,12,16.537,27.468,-0.55,View_1F_B_10_12
1F,B,10열,13,일반 좌석,13,16.021,27.431,-0.55,View_1F_B_10_13
1F,B,10열,14,일반 좌석,14,15.501,27.391,-0.55,View_1F_B_10_14
1F,B,11열,1,일반 좌석,1,22.443,28.28,-0.41,View_1F_B_11_1
1F,B,11열,2,일반 좌석,2,21.922,28.322,-0.41,View_1F_B_11_2
1F,B,11열,3,일반 좌석,3,21.408,28.356,-0.41,View_1F_B_11_3
1F,B,11열,4,일반 좌석,4,20.894,28.385,-0.41,View_1F_B_11_4
1F,B,11열,5,일반 좌석,5,20.376,28.405,-0.41,View_1F_B_11_5
1F,B,11열,6,일반 좌석,6,19.861,28.42,-0.41,View_1F_B_11_6
1F,B,11열,7,일반 좌석,7,19.347,28.428,-0.41,View_1F_B_11_7
1F,B,11열,8,일반 좌석,8,18.826,28.429,-0.41,View_1F_B_11_8
1F,B,11열,9,일반 좌석,9,18.316,28.425,-0.41,View_1F_B_11_9
1F,B,11열,10,일반 좌석,10,17.773,28.413,-0.41,View_1F_B_11_10
1F,B,11열,11,일반 좌석,11,17.208,28.394,-0.41,View_1F_B_11_11
1F,B,11열,12,일반 좌석,12,16.643,28.364,-0.41,View_1F_B_11_12
1F,B,11열,13,일반 좌석,13,16.08,28.328,-0.41,View_1F_B_11_13
1F,B,11열,14,일반 좌석,14,15.514,28.282,-0.41,View_1F_B_11_14
1F,B,12열,1,일반 좌석,1,22.415,29.187,-0.26,View_1F_B_12_1
1F,B,12열,2,일반 좌석,2,21.84,29.231,-0.26,View_1F_B_12_2
1F,B,12열,3,일반 좌석,3,21.275,29.264,-0.26,View_1F_B_12_3
1F,B,12열,4,일반 좌석,4,20.708,29.293,-0.26,View_1F_B_12_4
1F,B,12열,5,일반 좌석,5,20.142,29.313,-0.26,View_1F_B_12_5
1F,B,12열,6,일반 좌석,6,19.604,29.323,-0.26,View_1F_B_12_6
1F,B,12열,7,일반 좌석,7,19.087,29.328,-0.26,View_1F_B_12_7
1F,B,12열,8,일반 좌석,8,18.572,29.329,-0.26,View_1F_B_12_8
1F,B,12열,9,일반 좌석,9,18.054,29.319,-0.26,View_1F_B_12_9
1F,B,12열,10,일반 좌석,10,17.54,29.304,-0.26,View_1F_B_12_10
1F,B,12열,11,일반 좌석,11,17.024,29.283,-0.26,View_1F_B_12_11
1F,B,12열,12,일반 좌석,12,16.511,29.256,-0.26,View_1F_B_12_12
1F,B,12열,13,일반 좌석,13,15.997,29.223,-0.26,View_1F_B_12_13
1F,B,12열,14,일반 좌석,14,15.47,29.184,-0.26,View_1F_B_12_14
1F,B,13열,1,일반 좌석,1,22.449,30.134,-0.1,View_1F_B_13_1
1F,B,13열,2,일반 좌석,2,21.922,30.175,-0.1,View_1F_B_13_2
1F,B,13열,3,일반 좌석,3,21.412,30.237,-0.1,View_1F_B_13_3
1F,B,13열,4,일반 좌석,4,20.899,30.233,-0.1,View_1F_B_13_4
1F,B,13열,5,일반 좌석,5,20.379,30.253,-0.1,View_1F_B_13_5
1F,B,13열,6,일반 좌석,6,19.866,30.267,-0.1,View_1F_B_13_6
1F,B,13열,7,일반 좌석,7,19.352,30.275,-0.1,View_1F_B_13_7
1F,B,13열,8,일반 좌석,8,18.834,30.278,-0.1,View_1F_B_13_8
1F,B,13열,9,일반 좌석,9,18.32,30.272,-0.1,View_1F_B_13_9
1F,B,13열,10,일반 좌석,10,17.779,30.261,-0.1,View_1F_B_13_10
1F,B,13열,11,일반 좌석,11,17.211,30.24,-0.1,View_1F_B_13_11
1F,B,13열,12,일반 좌석,12,16.646,30.215,-0.1,View_1F_B_13_12
1F,B,13열,13,일반 좌석,13,16.081,30.18,-0.1,View_1F_B_13_13
1F,B,13열,14,일반 좌석,14,15.503,30.137,-0.1,View_1F_B_13_14
1F,B,14열,1,일반 좌석,1,22.432,30.956,0.1,View_1F_B_14_1
1F,B,14열,2,일반 좌석,2,21.861,30.998,0.1,View_1F_B_14_2
1F,B,14열,3,일반 좌석,3,21.294,31.032,0.1,View_1F_B_14_3
1F,B,14열,4,일반 좌석,4,20.732,31.061,0.1,View_1F_B_14_4
1F,B,14열,5,일반 좌석,5,20.161,31.079,0.1,View_1F_B_14_5
1F,B,14열,6,일반 좌석,6,19.622,31.09,0.1,View_1F_B_14_6
1F,B,14열,7,일반 좌석,7,19.106,31.096,0.1,View_1F_B_14_7
1F,B,14열,8,일반 좌석,8,18.59,31.093,0.1,View_1F_B_14_8
1F,B,14열,9,일반 좌석,9,18.075,31.085,0.1,View_1F_B_14_9
1F,B,14열,10,일반 좌석,10,17.565,31.072,0.1,View_1F_B_14_10
1F,B,14열,11,일반 좌석,11,17.044,31.051,0.1,View_1F_B_14_11
1F,B,14열,12,일반 좌석,12,16.53,31.026,0.1,View_1F_B_14_12
1F,B,14열,13,일반 좌석,13,16.014,30.994,0.1,View_1F_B_14_13
1F,B,14열,14,일반 좌석,14,15.488,30.956,0.1,View_1F_B_14_14
1F,B,15열,1,일반 좌석,1,22.474,31.964,0.25,View_1F_B_15_1
1F,B,15열,2,일반 좌석,2,21.943,32.002,0.25,View_1F_B_15_2
1F,B,15열,3,일반 좌석,3,21.431,32.033,0.25,View_1F_B_15_3
1F,B,15열,4,일반 좌석,4,20.912,32.058,0.25,View_1F_B_15_4
1F,B,15열,5,일반 좌석,5,20.395,32.08,0.25,View_1F_B_15_5
1F,B,15열,6,일반 좌석,6,19.884,32.092,0.25,View_1F_B_15_6
1F,B,15열,7,일반 좌석,7,19.367,32.1,0.25,View_1F_B_15_7
1F,B,15열,8,일반 좌석,8,18.849,32.101,0.25,View_1F_B_15_8
1F,B,15열,9,일반 좌석,9,18.335,32.098,0.25,View_1F_B_15_9
1F,B,15열,10,일반 좌석,10,17.794,32.086,0.25,View_1F_B_15_10
1F,B,15열,11,일반 좌석,11,17.228,32.067,0.25,View_1F_B_15_11
1F,B,15열,12,일반 좌석,12,16.662,32.041,0.25,View_1F_B_15_12
1F,B,15열,13,일반 좌석,13,16.095,32.009,0.25,View_1F_B_15_13
1F,B,15열,14,일반 좌석,14,15.518,31.968,0.25,View_1F_B_15_14
1F,B,16열,1,일반 좌석,1,22.443,32.778,0.4,View_1F_B_16_1
1F,B,16열,2,일반 좌석,2,21.868,32.818,0.4,View_1F_B_16_2
1F,B,16열,3,일반 좌석,3,21.302,32.851,0.4,View_1F_B_16_3
1F,B,16열,4,일반 좌석,4,20.736,32.878,0.4,View_1F_B_16_4
1F,B,16열,5,일반 좌석,5,20.169,32.896,0.4,View_1F_B_16_5
1F,B,16열,6,일반 좌석,6,19.629,32.907,0.4,View_1F_B_16_6
1F,B,16열,7,일반 좌석,7,19.115,32.911,0.4,View_1F_B_16_7
1F,B,16열,8,일반 좌석,8,18.598,32.91,0.4,View_1F_B_16_8
1F,B,16열,9,일반 좌석,9,18.084,32.906,0.4,View_1F_B_16_9
1F,B,16열,10,일반 좌석,10,17.567,32.891,0.4,View_1F_B_16_10
1F,B,16열,11,일반 좌석,11,17.053,32.876,0.4,View_1F_B_16_11
1F,B,16열,12,일반 좌석,12,16.53,32.846,0.4,View_1F_B_16_12
1F,B,16열,13,일반 좌석,13,16.024,32.817,0.4,View_1F_B_16_13
1F,B,16열,14,일반 좌석,14,15.496,32.78,0.4,View_1F_B_16_14
1F,B,17열,1,일반 좌석,1,22.462,33.731,0.6,View_1F_B_17_1
1F,B,17열,2,일반 좌석,2,21.938,33.769,0.6,View_1F_B_17_2
1F,B,17열,3,일반 좌석,3,21.425,33.799,0.6,View_1F_B_17_3
1F,B,17열,4,일반 좌석,4,20.908,33.824,0.6,View_1F_B_17_4
1F,B,17열,5,일반 좌석,5,20.394,33.842,0.6,View_1F_B_17_5
1F,B,17열,6,일반 좌석,6,19.878,33.855,0.6,View_1F_B_17_6
1F,B,17열,7,일반 좌석,7,19.362,33.863,0.6,View_1F_B_17_7
1F,B,17열,8,일반 좌석,8,18.848,33.864,0.6,View_1F_B_17_8
1F,B,17열,9,일반 좌석,9,18.333,33.86,0.6,View_1F_B_17_9
1F,B,17열,10,일반 좌석,10,17.789,33.849,0.6,View_1F_B_17_10
1F,B,17열,11,일반 좌석,11,17.222,33.832,0.6,View_1F_B_17_11
1F,B,17열,12,일반 좌석,12,16.657,33.807,0.6,View_1F_B_17_12
1F,B,17열,13,일반 좌석,13,16.092,33.775,0.6,View_1F_B_17_13
1F,B,17열,14,일반 좌석,14,15.521,33.736,0.6,View_1F_B_17_14
1F,B,18열,1,일반 좌석,1,22.462,34.641,0.8,View_1F_B_18_1
1F,B,18열,2,일반 좌석,2,21.953,34.674,0.8,View_1F_B_18_2
1F,B,18열,3,일반 좌석,3,21.437,34.706,0.8,View_1F_B_18_3
1F,B,18열,4,일반 좌석,4,20.791,34.733,0.8,View_1F_B_18_4
1F,B,18열,5,일반 좌석,5,20.277,34.751,0.8,View_1F_B_18_5
1F,B,18열,6,일반 좌석,6,19.763,34.764,0.8,View_1F_B_18_6
1F,B,18열,7,일반 좌석,7,19.246,34.769,0.8,View_1F_B_18_7
1F,B,18열,8,일반 좌석,8,18.728,34.769,0.8,View_1F_B_18_8
1F,B,18열,9,일반 좌석,9,18.212,34.763,0.8,View_1F_B_18_9
1F,B,18열,10,일반 좌석,10,17.695,34.754,0.8,View_1F_B_18_10
1F,B,18열,11,일반 좌석,11,17.184,34.74,0.8,View_1F_B_18_11
1F,B,18열,12,일반 좌석,12,16.542,34.707,0.8,View_1F_B_18_12
1F,B,18열,13,일반 좌석,13,16.03,34.677,0.8,View_1F_B_18_13
1F,B,18열,14,일반 좌석,14,15.513,34.642,0.8,View_1F_B_18_14
1F,B,19열,1,일반 좌석,1,22.503,35.555,1,View_1F_B_19_1
1F,B,19열,2,일반 좌석,2,21.993,35.588,1,View_1F_B_19_2
1F,B,19열,3,일반 좌석,3,21.477,35.618,1,View_1F_B_19_3
1F,B,19열,4,none,4,0,0,0,View_1F_B_19_4
1F,B,19열,5,none,5,0,0,0,View_1F_B_19_5
1F,B,19열,6,none,6,0,0,0,View_1F_B_19_6
1F,B,19열,7,none,7,0,0,0,View_1F_B_19_7
1F,B,19열,8,none,8,0,0,0,View_1F_B_19_8
1F,B,19열,9,none,9,0,0,0,View_1F_B_19_9
1F,B,19열,10,none,10,0,0,0,View_1F_B_19_10
1F,B,19열,11,none,11,0,0,0,View_1F_B_19_11
1F,B,19열,12,일반 좌석,12,16.576,35.625,1,View_1F_B_19_12
1F,B,19열,13,일반 좌석,13,16.063,35.596,1,View_1F_B_19_13
1F,B,19열,14,일반 좌석,14,15.549,35.563,1,View_1F_B_19_14
1F,B,20열,1,장애인석,♿,22.645,36.356,1.2,View_1F_B_20_1
1F,B,20열,2,장애인석,♿,21.55,36.292,1.2,View_1F_B_20_2
1F,B,20열,3,none,,0,0,0,View_1F_B_20_3
1F,B,20열,4,none,,0,0,0,View_1F_B_20_4
1F,B,20열,5,none,,0,0,0,View_1F_B_20_5
1F,B,20열,6,none,,0,0,0,View_1F_B_20_6
1F,B,20열,7,none,,0,0,0,View_1F_B_20_7
1F,B,20열,8,none,,0,0,0,View_1F_B_20_8
1F,B,20열,9,none,,0,0,0,View_1F_B_20_9
1F,B,20열,10,none,,0,0,0,View_1F_B_20_10
1F,B,20열,11,none,,0,0,0,View_1F_B_20_11
1F,B,20열,12,none,,0,0,0,View_1F_B_20_12
1F,B,20열,13,장애인석,♿,16.439,36.227,1.2,View_1F_B_20_13
1F,B,20열,14,장애인석,♿,15.515,36.232,1.2,View_1F_B_20_14
1F,C,1열,1,일반 좌석,1,13.858,19.154,-1.43,View_1F_C_1_1
1F,C,1열,2,일반 좌석,2,13.348,19.069,-1.43,View_1F_C_1_2
1F,C,1열,3,일반 좌석,3,12.844,18.977,-1.43,View_1F_C_1_3
1F,C,1열,4,일반 좌석,4,12.335,18.876,-1.43,View_1F_C_1_4
1F,C,1열,5,일반 좌석,5,11.83,18.766,-1.43,View_1F_C_1_5
1F,C,1열,6,일반 좌석,6,11.328,18.652,-1.43,View_1F_C_1_6
1F,C,1열,7,일반 좌석,7,10.831,18.528,-1.43,View_1F_C_1_7
1F,C,1열,8,일반 좌석,8,10.331,18.396,-1.43,View_1F_C_1_8
1F,C,1열,9,일반 좌석,9,9.834,18.256,-1.43,View_1F_C_1_9
1F,C,1열,10,none,,0,0,0,View_1F_C_1_10
1F,C,2열,1,일반 좌석,1,13.873,20.076,-1.43,View_1F_C_2_1
1F,C,2열,2,일반 좌석,2,13.365,19.996,-1.43,View_1F_C_2_2
1F,C,2열,3,일반 좌석,3,12.857,19.905,-1.43,View_1F_C_2_3
1F,C,2열,4,일반 좌석,4,12.349,19.807,-1.43,View_1F_C_2_4
1F,C,2열,5,일반 좌석,5,11.846,19.702,-1.43,View_1F_C_2_5
1F,C,2열,6,일반 좌석,6,11.34,19.588,-1.43,View_1F_C_2_6
1F,C,2열,7,일반 좌석,7,10.838,19.468,-1.43,View_1F_C_2_7
1F,C,2열,8,일반 좌석,8,10.341,19.341,-1.43,View_1F_C_2_8
1F,C,2열,9,일반 좌석,9,9.843,19.205,-1.43,View_1F_C_2_9
1F,C,2열,10,일반 좌석,10,9.348,19.06,-1.43,View_1F_C_2_10
1F,C,3열,1,일반 좌석,1,13.855,20.994,-1.43,View_1F_C_3_1
1F,C,3열,2,일반 좌석,2,13.329,20.909,-1.43,View_1F_C_3_2
1F,C,3열,3,일반 좌석,3,12.794,20.819,-1.43,View_1F_C_3_3
1F,C,3열,4,일반 좌석,4,12.265,20.717,-1.43,View_1F_C_3_4
1F,C,3열,5,일반 좌석,5,11.729,20.607,-1.43,View_1F_C_3_5
1F,C,3열,6,일반 좌석,6,11.213,20.493,-1.43,View_1F_C_3_6
1F,C,3열,7,일반 좌석,7,10.713,20.375,-1.43,View_1F_C_3_7
1F,C,3열,8,일반 좌석,8,10.212,20.247,-1.43,View_1F_C_3_8
1F,C,3열,9,일반 좌석,9,9.715,20.114,-1.43,View_1F_C_3_9
1F,C,3열,10,일반 좌석,10,9.22,19.972,-1.43,View_1F_C_3_10
1F,C,4열,1,일반 좌석,1,13.856,21.877,-1.3,View_1F_C_4_1
1F,C,4열,2,일반 좌석,2,13.332,21.799,-1.3,View_1F_C_4_2
1F,C,4열,3,일반 좌석,3,12.826,21.714,-1.3,View_1F_C_4_3
1F,C,4열,4,일반 좌석,4,12.322,21.622,-1.3,View_1F_C_4_4
1F,C,4열,5,일반 좌석,5,11.814,21.521,-1.3,View_1F_C_4_5
1F,C,4열,6,일반 좌석,6,11.313,21.414,-1.3,View_1F_C_4_6
1F,C,4열,7,일반 좌석,7,10.806,21.3,-1.3,View_1F_C_4_7
1F,C,4열,8,일반 좌석,8,10.304,21.176,-1.3,View_1F_C_4_8
1F,C,4열,9,일반 좌석,9,9.806,21.047,-1.3,View_1F_C_4_9
1F,C,4열,10,일반 좌석,10,9.31,20.911,-1.3,View_1F_C_4_10
1F,C,5열,1,일반 좌석,1,13.848,22.781,-1.18,View_1F_C_5_1
1F,C,5열,2,일반 좌석,2,13.318,22.701,-1.18,View_1F_C_5_2
1F,C,5열,3,일반 좌석,3,12.792,22.616,-1.18,View_1F_C_5_3
1F,C,5열,4,일반 좌석,4,12.289,22.524,-1.18,View_1F_C_5_4
1F,C,5열,5,일반 좌석,5,11.781,22.427,-1.18,View_1F_C_5_5
1F,C,5열,6,일반 좌석,6,11.277,22.321,-1.18,View_1F_C_5_6
1F,C,5열,7,일반 좌석,7,10.774,22.209,-1.18,View_1F_C_5_7
1F,C,5열,8,일반 좌석,8,10.272,22.088,-1.18,View_1F_C_5_8
1F,C,5열,9,일반 좌석,9,9.771,21.961,-1.18,View_1F_C_5_9
1F,C,5열,10,일반 좌석,10,9.28,21.83,-1.18,View_1F_C_5_10
1F,C,6열,1,일반 좌석,1,13.863,23.673,-1.07,View_1F_C_6_1
1F,C,6열,2,일반 좌석,2,13.34,23.602,-1.07,View_1F_C_6_2
1F,C,6열,3,일반 좌석,3,12.805,23.513,-1.07,View_1F_C_6_3
1F,C,6열,4,일반 좌석,4,12.272,23.419,-1.07,View_1F_C_6_4
1F,C,6열,5,일반 좌석,5,11.739,23.318,-1.07,View_1F_C_6_5
1F,C,6열,6,일반 좌석,6,11.21,23.21,-1.07,View_1F_C_6_6
1F,C,6열,7,일반 좌석,7,10.693,23.096,-1.07,View_1F_C_6_7
1F,C,6열,8,일반 좌석,8,10.193,22.979,-1.07,View_1F_C_6_8
1F,C,6열,9,일반 좌석,9,9.694,22.853,-1.07,View_1F_C_6_9
1F,C,6열,10,일반 좌석,10,9.198,22.723,-1.07,View_1F_C_6_10
1F,C,7열,1,일반 좌석,1,13.846,24.571,-0.95,View_1F_C_7_1
1F,C,7열,2,일반 좌석,2,13.312,24.493,-0.95,View_1F_C_7_2
1F,C,7열,3,일반 좌석,3,12.791,24.413,-0.95,View_1F_C_7_3
1F,C,7열,4,일반 좌석,4,12.282,24.326,-0.95,View_1F_C_7_4
1F,C,7열,5,일반 좌석,5,11.774,24.231,-0.95,View_1F_C_7_5
1F,C,7열,6,일반 좌석,6,11.271,24.132,-0.95,View_1F_C_7_6
1F,C,7열,7,일반 좌석,7,10.756,24.022,-0.95,View_1F_C_7_7
1F,C,7열,8,일반 좌석,8,10.231,23.903,-0.95,View_1F_C_7_8
1F,C,7열,9,일반 좌석,9,9.72,23.777,-0.95,View_1F_C_7_9
1F,C,7열,10,일반 좌석,10,9.213,23.65,-0.95,View_1F_C_7_10
1F,C,8열,1,일반 좌석,1,13.858,25.47,-0.82,View_1F_C_8_1
1F,C,8열,2,일반 좌석,2,13.337,25.396,-0.82,View_1F_C_8_2
1F,C,8열,3,일반 좌석,3,12.814,25.317,-0.82,View_1F_C_8_3
1F,C,8열,4,일반 좌석,4,12.294,25.232,-0.82,View_1F_C_8_4
1F,C,8열,5,일반 좌석,5,11.761,25.136,-0.82,View_1F_C_8_5
1F,C,8열,6,일반 좌석,6,11.23,25.033,-0.82,View_1F_C_8_6
1F,C,8열,7,일반 좌석,7,10.712,24.925,-0.82,View_1F_C_8_7
1F,C,8열,8,일반 좌석,8,10.212,24.812,-0.82,View_1F_C_8_8
1F,C,8열,9,일반 좌석,9,9.711,24.694,-0.82,View_1F_C_8_9
1F,C,8열,10,일반 좌석,10,9.214,24.57,-0.82,View_1F_C_8_10
1F,C,9열,1,일반 좌석,1,13.864,26.362,-0.68,View_1F_C_9_1
1F,C,9열,2,일반 좌석,2,13.319,26.288,-0.68,View_1F_C_9_2
1F,C,9열,3,일반 좌석,3,12.796,26.208,-0.68,View_1F_C_9_3
1F,C,9열,4,일반 좌석,4,12.287,26.127,-0.68,View_1F_C_9_4
1F,C,9열,5,일반 좌석,5,11.78,26.037,-0.68,View_1F_C_9_5
1F,C,9열,6,일반 좌석,6,11.272,25.941,-0.68,View_1F_C_9_6
1F,C,9열,7,일반 좌석,7,10.759,25.836,-0.68,View_1F_C_9_7
1F,C,9열,8,일반 좌석,8,10.23,25.721,-0.68,View_1F_C_9_8
1F,C,9열,9,일반 좌석,9,9.718,25.602,-0.68,View_1F_C_9_9
1F,C,9열,10,일반 좌석,10,9.214,25.479,-0.68,View_1F_C_9_10
1F,C,10열,1,일반 좌석,1,13.863,27.265,-0.55,View_1F_C_10_1
1F,C,10열,2,일반 좌석,2,13.352,27.197,-0.55,View_1F_C_10_2
1F,C,10열,3,일반 좌석,3,12.825,27.119,-0.55,View_1F_C_10_3
1F,C,10열,4,일반 좌석,4,12.298,27.034,-0.55,View_1F_C_10_4
1F,C,10열,5,일반 좌석,5,11.759,26.943,-0.55,View_1F_C_10_5
1F,C,10열,6,일반 좌석,6,11.231,26.845,-0.55,View_1F_C_10_6
1F,C,10열,7,일반 좌석,7,10.712,26.74,-0.55,View_1F_C_10_7
1F,C,10열,8,일반 좌석,8,10.206,26.633,-0.55,View_1F_C_10_8
1F,C,10열,9,일반 좌석,9,9.707,26.52,-0.55,View_1F_C_10_9
1F,C,10열,10,일반 좌석,10,9.202,26.399,-0.55,View_1F_C_10_10
1F,C,11열,1,일반 좌석,1,13.82,28.14,-0.41,View_1F_C_11_1
1F,C,11열,2,일반 좌석,2,13.29,28.07,-0.41,View_1F_C_11_2
1F,C,11열,3,일반 좌석,3,12.768,27.992,-0.41,View_1F_C_11_3
1F,C,11열,4,일반 좌석,4,12.259,27.916,-0.41,View_1F_C_11_4
1F,C,11열,5,일반 좌석,5,11.75,27.83,-0.41,View_1F_C_11_5
1F,C,11열,6,일반 좌석,6,11.242,27.743,-0.41,View_1F_C_11_6
1F,C,11열,7,일반 좌석,7,10.724,27.636,-0.41,View_1F_C_11_7
1F,C,11열,8,일반 좌석,8,10.191,27.531,-0.41,View_1F_C_11_8
